33,574,3.5,880731766
33,1014,3.5,880732131
34,119,3.5,884238652
34,355,3.5,884239616
35,142,3.5,886889876
35,696,3.5,886889876
36,42,3.5,878963241
36,117,3.5,878961624
36,177,3.5,878962392
36,249,3.5,878961781
36,332,3.5,878961814
36,394,3.5,878963086
36,462,3.5,878962623
36,526,3.5,878962866
36,598,3.5,878962550
36,669,3.5,878961814
36,769,3.5,878963241
36,846,3.5,878962200
36,918,3.5,878962866
36,1003,3.5,878961814
36,1077,3.5,878962350
36,1175,3.5,878962586
36,1262,3.5,878962006
36,1380,3.5,878962168
36,1501,3.5,878962086
37,96,3.5,891295230
38,19,3.5,874795823
38,52,3.5,874786392
38,88,3.5,874786713
38,119,3.5,874787441
38,157,3.5,874792436
38,197,3.5,874787044
38,232,3.5,874792402
38,274,3.5,874787549
38,310,3.5,874792870
38,352,3.5,874795704
38,386,3.5,874792945
38,435,3.5,874792310
38,481,3.5,874792907
38,529,3.5,874792094
38,590,3.5,874787407
38,657,3.5,874786807
38,723,3.5,874786876
38,784,3.5,874791101
38,856,3.5,889174870
38,918,3.5,874836682
38,1001,3.5,888873488
38,1099,3.5,890979199
38,1269,3.5,874791894
39,30,3.5,891351041
39,66,3.5,891353766
39,105,3.5,891350703
39,155,3.5,891353254
39,205,3.5,891352179
39,241,3.5,892135347
39,297,3.5,891354499
39,343,3.5,891352557
39,418,3.5,891354357
39,474,3.5,891353801
39,514,3.5,891350900
39,566,3.5,891352831
39,636,3.5,891351002
39,726,3.5,891351585
39,832,3.5,891354729
39,931,3.5,891350703
39,1048,3.5,891351509
39,1267,3.5,892135347
40,51,3.5,877892160
40,186,3.5,877888677
40,259,3.5,877886597
40,356,3.5,877888545
40,497,3.5,877886597
40,601,3.5,877892276
40,752,3.5,880371312
40,1064,3.5,877892437
41,281,3.5,885329146
42,2,3.5,884110637
42,47,3.5,884112487
42,87,3.5,884114015
42,140,3.5,884110637
42,180,3.5,884112747
42,232,3.5,884114471
42,274,3.5,884113422
42,324,3.5,884140382
42,362,3.5,884111217
42,434,3.5,884113490
42,495,3.5,884140049
42,543,3.5,884287140
42,618,3.5,884112673
42,729,3.5,884112627
42,865,3.5,884114232
42,1024,3.5,884111095
42,1145,3.5,884140787
42,1599,3.5,884140853
43,174,3.5,875334340
43,664,3.5,875336743
44,56,3.5,884923632
44,162,3.5,884922042
44,230,3.5,884922512
44,343,3.5,884922605
44,407,3.5,884922475
44,545,3.5,884921453
44,774,3.5,884923971
44,902,3.5,884924026
45,356,3.5,879740223
46,64,3.5,879572668
46,141,3.5,879640414
46,205,3.5,879572890
46,322,3.5,879572229
46,453,3.5,879640343
46,645,3.5,879571998
46,1007,3.5,879640452
47,86,3.5,885678539
47,229,3.5,885679504
47,365,3.5,885679114
47,553,3.5,885678840
47,843,3.5,885678696
48,8,3.5,882827506
48,55,3.5,882826944
48,103,3.5,882826782
48,162,3.5,882826555
48,207,3.5,892239822
48,268,3.5,882824467
48,334,3.5,882826242
48,407,3.5,888514680
48,492,3.5,882823324
48,580,3.5,882827247
48,736,3.5,882827870
48,949,3.5,882827288
49,23,3.5,886271920
49,154,3.5,886272146
49,351,3.5,886272456
50,32,3.5,876534854
50,337,3.5,876533988
50,1270,3.5,876534505
52,51,3.5,885852443
52,202,3.5,885852529
52,404,3.5,885853030
53,10,3.5,888205145
53,55,3.5,888205714
53,95,3.5,888205300
53,142,3.5,888203129
53,191,3.5,888203959
53,233,3.5,888205855
53,274,3.5,888205462
53,318,3.5,888205188
53,367,3.5,888205370
53,420,3.5,888203415
53,477,3.5,888206485
53,530,3.5,888205265
53,587,3.5,888206362
53,670,3.5,888205300
53,768,3.5,888205145
53,888,3.5,888205145
53,1029,3.5,888204641
54,35,3.5,880037793
54,119,3.5,880037054
54,210,3.5,880036347
54,348,3.5,880037242
54,505,3.5,880037242
54,857,3.5,880037793
55,53,3.5,879876194
55,103,3.5,879875734
55,190,3.5,879876194
55,268,3.5,879876565
55,364,3.5,879876703
55,480,3.5,879876702
55,620,3.5,879876565
55,835,3.5,879877007
55,1039,3.5,879877951
56,26,3.5,881105817
56,96,3.5,881105296
56,157,3.5,881108040
56,248,3.5,881107821
56,375,3.5,881108760
56,481,3.5,881108346
56,657,3.5,881106317
56,975,3.5,881108982
57,53,3.5,881104068
57,148,3.5,881105778
57,306,3.5,881104679
57,506,3.5,881105516
57,696,3.5,881103915
58,69,3.5,879667937
58,434,3.5,879669120
59,18,3.5,882399384
59,51,3.5,882398654
59,84,3.5,882140588
59,111,3.5,882140624
59,144,3.5,882399615
59,176,3.5,882140792
59,212,3.5,882396869
59,242,3.5,882139804
59,274,3.5,881515239
59,311,3.5,882399528
59,347,3.5,881514811
59,376,3.5,882397974
59,427,3.5,882398410
59,462,3.5,882397271
59,499,3.5,882399528
59,544,3.5,882397974
59,590,3.5,882397833
59,628,3.5,881515647
59,679,3.5,882141727
59,732,3.5,883670705
59,786,3.5,882141841
59,840,3.5,886952569
59,887,3.5,882396914
59,956,3.5,882140848
59,1020,3.5,882399528
59,1110,3.5,882399219
59,1203,3.5,882774005
59,1338,3.5,882397068
60,50,3.5,879022956
60,433,3.5,879023345
61,34,3.5,883327684
61,102,3.5,883326497
61,183,3.5,883327472
61,251,3.5,883326525
61,343,3.5,883327493
61,476,3.5,883327441
61,599,3.5,883327287
61,764,3.5,883326893
61,1029,3.5,883326995
62,61,3.5,883696347
62,197,3.5,883697432
62,383,3.5,883697704
62,614,3.5,883697459
62,1150,3.5,883698324
63,154,3.5,891549570
63,351,3.5,891550326
63,565,3.5,891550504
63,905,3.5,891550404
64,57,3.5,893266027
64,126,3.5,893265123
64,231,3.5,893265380
64,345,3.5,893264301
64,489,3.5,893265796
64,614,3.5,893264248
64,823,3.5,893265428
64,1207,3.5,893264619
65,97,3.5,879989134
65,334,3.5,879988157
65,601,3.5,879987362
66,15,3.5,875656624
66,53,3.5,876175052
66,94,3.5,875652934
66,139,3.5,875811549
66,174,3.5,886443602
66,212,3.5,875654846
66,266,3.5,888469687
66,308,3.5,875653960
66,356,3.5,875640148
66,412,3.5,875811128
66,466,3.5,875654125
66,521,3.5,875907134
66,573,3.5,890251592
66,669,3.5,875644795
66,758,3.5,875907180
66,870,3.5,875906882
66,1020,3.5,875907596
67,96,3.5,887250085
68,54,3.5,886472400
68,136,3.5,886472231
68,254,3.5,886474806
68,340,3.5,886470859
68,475,3.5,886472400
68,791,3.5,886474426
68,1313,3.5,887347382
69,37,3.5,888905898
69,79,3.5,888905685
69,112,3.5,888906193
69,148,3.5,888907101
69,190,3.5,888904614
69,236,3.5,888906143
69,289,3.5,888906244
69,325,3.5,888907335
69,370,3.5,888907891
69,436,3.5,888906804
69,485,3.5,888904265
69,528,3.5,888907891
69,591,3.5,888905819
69,670,3.5,888906536
69,755,3.5,888906490
69,882,3.5,888904410
69,1165,3.5,888907186
71,3,3.5,881060205
71,38,3.5,878183684
71,87,3.5,877563437
71,127,3.5,881061326
71,167,3.5,878182632
71,209,3.5,881059876
71,254,3.5,878184171
71,312,3.5,878181804
71,358,3.5,877563194
71,407,3.5,877563462
71,468,3.5,881061304
71,541,3.5,878184087
71,618,3.5,878183657
71,705,3.5,883816093
71,794,3.5,878181287
71,896,3.5,878181457
71,1093,3.5,881060281
71,1532,3.5,878184697
72,96,3.5,878970155
72,180,3.5,878972398
72,234,3.5,878970901
72,325,3.5,878971773
72,404,3.5,878970681
72,526,3.5,878970785
72,765,3.5,878974052
72,1541,3.5,878974608
73,78,3.5,891903005
73,206,3.5,891905324
73,299,3.5,891902815
73,384,3.5,891905279
73,475,3.5,891905783
73,608,3.5,891905279
73,815,3.5,891902426
74,82,3.5,879362422
74,318,3.5,879362356
74,1024,3.5,879361732
75,400,3.5,877636713
76,25,3.5,875295812
76,77,3.5,889326161
76,124,3.5,875314386
76,196,3.5,875306910
76,252,3.5,875249102
76,307,3.5,875297456
76,363,3.5,875312339
76,414,3.5,889151559
76,475,3.5,892865054
76,524,3.5,875744257
76,575,3.5,875308843
76,666,3.5,888799670
76,747,3.5,878262194
76,818,3.5,875312441
76,890,3.5,875314287
76,948,3.5,875310631
76,1065,3.5,890780735
76,1214,3.5,875314370
76,1387,3.5,875313406
77,11,3.5,875270932
77,76,3.5,875272196
77,127,3.5,888398492
77,188,3.5,875269822
77,268,3.5,875270616
77,333,3.5,888398400
77,404,3.5,875270507
77,482,3.5,888398197
77,555,3.5,891509877
77,634,3.5,875272987
77,742,3.5,875272196
77,862,3.5,879161848
77,973,3.5,888398833
77,1133,3.5,888398400
78,50,3.5,881957425
78,202,3.5,881957147
78,459,3.5,881961394
79,44,3.5,879857575
79,322,3.5,879857723
80,31,3.5,883717521
80,503,3.5,883717747
81,58,3.5,891384997
81,102,3.5,891383866
81,149,3.5,891384754
81,221,3.5,891384147
81,271,3.5,891384424
81,360,3.5,891383561
81,442,3.5,891383866
81,527,3.5,891385040
81,607,3.5,891384997
81,719,3.5,891384959
81,829,3.5,891384020
81,983,3.5,891384423
81,1246,3.5,891385843
82,54,3.5,880245145
82,179,3.5,880233043
82,283,3.5,881432453
82,389,3.5,880233253
82,638,3.5,881432609
83,12,3.5,883263439
83,111,3.5,878092104
83,240,3.5,878090153
83,374,3.5,878091683
83,696,3.5,878089436
83,1462,3.5,878091771
84,47,3.5,885849207
84,92,3.5,885848672
84,141,3.5,886106003
84,205,3.5,885847901
84,276,3.5,885848448
84,343,3.5,885849164
84,424,3.5,885849164
84,501,3.5,885849582
84,587,3.5,885849536
84,682,3.5,885847280
84,808,3.5,885844547
84,1115,3.5,885847800
85,154,3.5,875320633
86,12,3.5,884206330
86,78,3.5,884206191
86,145,3.5,884204637
86,222,3.5,884207858
86,308,3.5,884207733
86,391,3.5,884208173
86,564,3.5,884205317
86,802,3.5,884208778
87,69,3.5,884287362
87,279,3.5,884288112
87,687,3.5,884287560
88,105,3.5,886987260
88,228,3.5,886988202
88,377,3.5,886987505
88,544,3.5,886988574
88,835,3.5,886989566
89,13,3.5,884304656
89,113,3.5,884305123
89,202,3.5,884304838
89,300,3.5,884304865
89,424,3.5,890321652
89,624,3.5,884305150
89,1030,3.5,892242891
90,222,3.5,879376698
90,897,3.5,879376381
91,28,3.5,891722609
91,73,3.5,891928703
91,110,3.5,891720887
91,155,3.5,891721439
91,199,3.5,891721974
91,243,3.5,891720712
91,306,3.5,891724257
91,353,3.5,891722801
91,395,3.5,891722939
91,454,3.5,891722678
91,500,3.5,891721142
91,560,3.5,891723262
91,647,3.5,891720921
91,731,3.5,891721142
91,814,3.5,891723190
91,896,3.5,891723081
91,1077,3.5,891722306
92,9,3.5,879967879
92,73,3.5,879966274
92,136,3.5,879967268
92,221,3.5,879967248
92,322,3.5,879966756
92,434,3.5,879967136
92,574,3.5,879968946
92,802,3.5,879969390
93,23,3.5,878347532
93,87,3.5,878346431
93,155,3.5,878348289
93,241,3.5,878347569
93,400,3.5,878347455
93,548,3.5,878347742
93,1021,3.5,878348885
94,109,3.5,886123359
94,277,3.5,886123727
94,384,3.5,886123656
94,644,3.5,886123172
94,1165,3.5,886122446
95,201,3.5,890687353
95,857,3.5,890687713
96,86,3.5,884713704
96,167,3.5,878769949
96,243,3.5,884714249
96,358,3.5,876311146
96,475,3.5,878769815
96,670,3.5,878769410
96,1050,3.5,878769748
97,58,3.5,879793854
97,135,3.5,879792604
97,222,3.5,879793346
97,351,3.5,879790603
97,480,3.5,879791790
97,657,3.5,879791130
97,1017,3.5,879793854
98,78,3.5,886434047
98,192,3.5,886514201
98,298,3.5,886439091
98,398,3.5,890168415
98,541,3.5,886514108
98,719,3.5,886513674
98,1055,3.5,886514529
99,16,3.5,883956538
99,78,3.5,875975579
99,132,3.5,884029519
99,202,3.5,883955363
99,273,3.5,883955969
99,334,3.5,883955160
99,435,3.5,884029493
99,527,3.5,883956518
99,695,3.5,875981421
99,1025,3.5,883955498
100,87,3.5,883452462
100,307,3.5,883452672
101,4,3.5,891451111
101,64,3.5,891446132
101,113,3.5,891449099
101,182,3.5,891446756
101,230,3.5,891448365
101,289,3.5,891455816
101,334,3.5,891447141
101,404,3.5,891451013
101,468,3.5,891446926
101,533,3.5,891451374
101,623,3.5,891449011
101,726,3.5,891447841
101,845,3.5,891448283
101,1057,3.5,891448220
101,1276,3.5,891446756
102,298,3.5,874809192
103,10,3.5,879454189
103,73,3.5,890255371
103,122,3.5,879829861
103,190,3.5,879829301
103,251,3.5,879454075
103,320,3.5,882995132
103,390,3.5,879454952
103,472,3.5,879829301
103,529,3.5,879828967
103,631,3.5,893110061
103,754,3.5,879456350
103,921,3.5,879454582
103,1144,3.5,879455402
104,51,3.5,878956047
104,141,3.5,878870987
104,240,3.5,878955680
104,362,3.5,878955501
104,684,3.5,878955680
105,50,3.5,891388035
105,243,3.5,891388333
105,587,3.5,891388250
106,48,3.5,888069512
106,104,3.5,888067727
106,206,3.5,888067975
106,289,3.5,888068715
106,380,3.5,888066571
106,474,3.5,888066647
106,578,3.5,888068195
106,727,3.5,888067164
106,978,3.5,888066133
107,52,3.5,879371261
108,197,3.5,876974430
109,285,3.5,875536591
111,11,3.5,875742866
111,57,3.5,875310116
111,114,3.5,875309459
111,166,3.5,875742942
111,217,3.5,875309998
111,290,3.5,875306477
111,333,3.5,876514002
111,397,3.5,875310463
111,474,3.5,875309319
111,531,3.5,875742407
111,623,3.5,875309859
111,750,3.5,875744021
111,834,3.5,875743979
111,979,3.5,876513897
111,1259,3.5,875743929
112,53,3.5,875635757
112,127,3.5,875635457
112,257,3.5,875636014
112,355,3.5,875636099
112,505,3.5,875729064
112,664,3.5,878844510
112,979,3.5,875636167
113,97,3.5,887401604
114,107,3.5,883601939
115,9,3.5,880131297
115,63,3.5,880131407
115,104,3.5,880131804
115,180,3.5,880130515
115,255,3.5,880130193
115,308,3.5,880131699
115,367,3.5,880131698
115,466,3.5,880130930
115,542,3.5,880129769
115,611,3.5,880131559
115,754,3.5,880129877
115,982,3.5,880131358
115,1510,3.5,880129595
116,116,3.5,891347478
116,262,3.5,891347477
116,414,3.5,891377468
116,772,3.5,891383899
117,31,3.5,874953698
117,83,3.5,876251922
117,137,3.5,875801984
117,182,3.5,874953728
117,243,3.5,874953557
117,306,3.5,876250833
117,358,3.5,874953665
117,419,3.5,875216420
117,480,3.5,875216718
117,554,3.5,880396702
117,648,3.5,875801750
117,743,3.5,880396861
117,861,3.5,874953239
117,964,3.5,875217392
117,1160,3.5,876250718
117,1422,3.5,877984734
118,63,3.5,882164443
118,141,3.5,882150313
118,202,3.5,882164603
118,318,3.5,882164559
118,409,3.5,882164259
118,524,3.5,882152943
118,696,3.5,882151198
118,865,3.5,882164867
119,1,3.5,889751633
119,48,3.5,876893119
119,101,3.5,878542889
119,167,3.5,876892701
119,218,3.5,875072484
119,276,3.5,875072262
119,340,3.5,875692979
119,409,3.5,875072404
119,505,3.5,878542552
119,592,3.5,875073180
119,759,3.5,878543176
119,941,3.5,889751736
120,9,3.5,892676970
120,83,3.5,892678942
120,156,3.5,892910268
120,213,3.5,892910268
120,311,3.5,892677147
120,432,3.5,892676996
120,557,3.5,892677094
120,818,3.5,892911494
121,11,3.5,879455821
121,149,3.5,879455939
121,351,3.5,879456351
121,526,3.5,879456424
121,1105,3.5,879456507
122,63,3.5,875509507
122,119,3.5,877822350
122,190,3.5,875506634
122,243,3.5,877879259
122,330,3.5,876079087
122,427,3.5,880161839
122,544,3.5,875509507
122,650,3.5,877838826
122,873,3.5,876018501
122,1173,3.5,875506634
123,94,3.5,888549563
123,241,3.5,888549721
123,474,3.5,888550130
124,2,3.5,882922065
124,210,3.5,882922204
124,1070,3.5,882922407
125,217,3.5,891171257
125,670,3.5,891170800
126,151,3.5,877398444
126,419,3.5,877015784
127,23,3.5,879454197
127,111,3.5,892836335
127,217,3.5,879454345
127,312,3.5,879454448
127,448,3.5,879455241
127,585,3.5,892836465
127,753,3.5,892839143
127,1020,3.5,892838687
128,48,3.5,880336655
128,145,3.5,883868420
128,228,3.5,880308390
128,345,3.5,880306926
128,457,3.5,887665549
128,669,3.5,891181725
128,1078,3.5,891182319
129,192,3.5,879455113
129,889,3.5,879454977
130,48,3.5,879524922
130,100,3.5,879524974
130,162,3.5,879524325
130,226,3.5,879524394
130,276,3.5,879524563
130,322,3.5,879524130
130,406,3.5,879524293
130,473,3.5,879542492
130,538,3.5,879524536
130,620,3.5,879524819
130,747,3.5,879528674
130,865,3.5,879524713
130,1072,3.5,879524394
131,78,3.5,880935028
131,299,3.5,891898613
131,1225,3.5,880937311
132,97,3.5,877727054
132,193,3.5,877727122
132,292,3.5,877719075
132,437,3.5,877726789
132,585,3.5,877719158
133,7,3.5,891439018
133,126,3.5,891439208
133,265,3.5,891439439
133,636,3.5,891439324
134,11,3.5,877819599
134,104,3.5,877819761
134,185,3.5,889241377
134,307,3.5,877820190
134,535,3.5,877819713
134,720,3.5,889241339
134,1099,3.5,891404417
135,682,3.5,891632551
137,33,3.5,884149646
137,157,3.5,884149453
137,257,3.5,884149894
137,386,3.5,884150884
137,552,3.5,884151344
137,1101,3.5,884151700
138,102,3.5,890881294
138,303,3.5,880929564
138,497,3.5,890881294
138,983,3.5,890881335
139,66,3.5,879518900
139,143,3.5,879518674
139,218,3.5,879519555
139,331,3.5,879517492
139,424,3.5,879517779
139,542,3.5,879517492
139,735,3.5,879517467
139,1020,3.5,879518881
140,54,3.5,880610814
140,217,3.5,877661776
140,360,3.5,876021170
140,509,3.5,877664010
140,911,3.5,875508372
141,95,3.5,892668130
141,201,3.5,892668249
141,330,3.5,891544472
141,500,3.5,892668249
141,735,3.5,892668130
142,190,3.5,881367456
143,140,3.5,891374982
143,737,3.5,891374868
144,13,3.5,879538922
144,181,3.5,875645579
144,297,3.5,881966033
144,459,3.5,879538922
144,629,3.5,879538922
145,26,3.5,874954763
145,79,3.5,875238923
145,121,3.5,874954611
145,210,3.5,874954541
145,275,3.5,874954093
145,383,3.5,874955210
145,514,3.5,875239691
145,746,3.5,874954814
146,30,3.5,889126551
146,141,3.5,889125913
146,276,3.5,889125535
146,486,3.5,889124287
146,815,3.5,889123777
147,42,3.5,875936424
147,460,3.5,875935312
148,27,3.5,875154535
148,166,3.5,876197904
148,348,3.5,880314320
148,759,3.5,880314914
149,310,3.5,889452455
150,110,3.5,881288574
150,497,3.5,881288234
151,126,3.5,879872066
151,598,3.5,879873193
152,77,3.5,880134532
152,154,3.5,880132513
152,257,3.5,880134332
152,351,3.5,880132893
152,463,3.5,880134398
152,592,3.5,880135118
152,856,3.5,880132638
153,176,3.5,879436739
154,54,3.5,874786926
154,137,3.5,874784638
154,232,3.5,874787449
154,352,3.5,877817091
154,527,3.5,874787059
154,780,3.5,874787647
155,32,3.5,884197091
155,131,3.5,884198772
155,230,3.5,884197131
155,348,3.5,884197308
155,493,3.5,884197419
155,694,3.5,884199624
156,105,3.5,891964148
157,149,3.5,879138657
157,562,3.5,879138831
158,89,3.5,884733922
158,276,3.5,884733988
158,731,3.5,884752900
159,65,3.5,876954995
159,224,3.5,876953827
159,373,3.5,876955633
159,559,3.5,876956464
159,759,3.5,876956038
159,1285,3.5,876955042
160,308,3.5,879465308
160,795,3.5,879465242
162,53,3.5,877137015
162,404,3.5,877137015
162,912,3.5,877136763
163,50,3.5,889907652
163,111,3.5,889908947
163,178,3.5,889907468
163,252,3.5,889906967
163,319,3.5,889909914
163,402,3.5,889909446
163,488,3.5,889908050
163,596,3.5,889907838
163,679,3.5,889910326
163,864,3.5,889906946
163,1285,3.5,889910098
164,266,3.5,884992651
165,99,3.5,890588577
166,54,3.5,891435548
166,212,3.5,891436607
166,409,3.5,891435161
166,720,3.5,891436543
167,104,3.5,882072998
167,356,3.5,882072869
168,26,3.5,888465491
168,176,3.5,888442461
168,333,3.5,888465936
168,526,3.5,888465936
168,894,3.5,888465853
169,882,3.5,885775711
170,69,3.5,888104150
170,125,3.5,888104659
170,201,3.5,888105419
170,268,3.5,888104521
170,388,3.5,888104150
170,503,3.5,888104191
170,593,3.5,888105197
170,766,3.5,888104446
171,2,3.5,891560253
172,176,3.5,892302120
173,400,3.5,888640489
174,102,3.5,880130990
174,230,3.5,880131161
174,348,3.5,880130990
174,507,3.5,880131026
174,996,3.5,882142141
175,306,3.5,880434495
176,50,3.5,874951292
176,176,3.5,874950889
176,332,3.5,874950931
176,447,3.5,874951349
176,586,3.5,874950931
176,807,3.5,874951658
176,1003,3.5,874951006
176,1315,3.5,874951695
177,99,3.5,891409290
177,209,3.5,891410082
177,355,3.5,891409935
177,619,3.5,891409935
177,1045,3.5,891410124
179,45,3.5,877127189
179,308,3.5,877127189
179,784,3.5,877442079
180,78,3.5,890117001
180,161,3.5,890116132
180,292,3.5,890118507
180,439,3.5,890116670
180,878,3.5,890116671
181,54,3.5,891298164
181,131,3.5,891296919
181,257,3.5,891298655
181,391,3.5,891299264
181,755,3.5,891298854
182,25,3.5,880563619
182,80,3.5,880578286
182,151,3.5,880578066
182,201,3.5,880572680
182,285,3.5,880582317
182,352,3.5,880573084
182,435,3.5,880571920
182,547,3.5,880579757
182,741,3.5,880577961
182,979,3.5,880581127
183,26,3.5,889739883
183,83,3.5,889739953
183,162,3.5,889739091
183,219,3.5,889739517
183,286,3.5,889739903
183,362,3.5,889739517
183,483,3.5,889737851
183,605,3.5,889740602
183,865,3.5,889739318
184,222,3.5,881309622
184,1023,3.5,881259839
185,101,3.5,889178986
185,200,3.5,889178986
185,327,3.5,889180169
185,480,3.5,889180447
